employee_id,manager_id,role_name,current_salary,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Market_Median_2026,Internal_Salary_Rank,Performance_Consistency
EMP0666,EMP0008,Healthcare_Representative_NYC,88000,0,852,1,27,3,4,82,3,2,0,1,12401,7,1,14,3,0,32,6,4,0,1,85000,0.45,3
EMP0667,EMP0008,Research_Scientist_Miami,146000,2,617,1,16,3,5,77,4,2,5,0,3776,3,1,13,4,3,9,2,4,3,1,120000,0.8,3
EMP0668,EMP0008,Sales_Representative_Miami,88000,1,1149,2,18,3,5,91,1,2,8,1,18698,2,1,11,4,0,28,5,2,2,1,70000,0.87,3
EMP0669,EMP0008,Software_Developer_Seattle,143000,1,1373,1,11,3,1,96,3,2,7,2,16295,8,1,11,3,1,34,5,11,0,7,155000,0.18,3
EMP0670,EMP0008,Data_Scientist_NYC,199000,1,1400,1,9,2,5,55,1,3,6,1,9310,0,1,11,3,3,25,1,10,10,7,170000,0.72,3
EMP0671,EMP0008,Laboratory_Technician_Atlanta,91000,0,235,1,6,4,1,91,3,1,2,1,7520,7,1,12,3,1,10,2,6,4,4,75000,0.48,3
EMP0672,EMP0008,Sales_Representative_Miami,90000,1,1178,2,5,4,5,96,3,1,8,1,2822,6,1,18,3,3,17,2,17,10,10,70000,0.99,3
EMP0673,EMP0008,Healthcare_Representative_Seattle,112000,1,609,1,15,5,5,99,3,2,0,2,15833,9,1,16,3,0,20,4,8,1,2,85000,0.1,3
EMP0674,EMP0008,Data_Scientist_Denver,198000,1,1069,1,1,3,2,69,2,3,6,2,15081,9,1,14,3,2,4,2,3,3,3,170000,0.36,2
EMP0675,EMP0008,Research_Scientist_Denver,96000,2,117,1,5,3,3,41,4,3,5,2,3776,0,1,18,3,0,21,6,18,12,13,120000,0.58,3
EMP0676,EMP0008,Sales_Representative_Austin,52000,2,268,2,2,3,5,54,3,2,8,2,18162,1,1,15,3,1,20,4,10,1,0,70000,0.55,2
EMP0677,EMP0008,Sales_Executive_NYC,80000,1,681,2,2,3,2,50,3,3,7,1,18768,4,1,15,3,2,17,3,5,5,5,110000,0.24,4
EMP0678,EMP0008,Laboratory_Technician_Boston,85000,1,175,1,3,1,5,48,2,2,2,0,25777,1,1,15,3,1,14,4,3,3,1,75000,0.48,2
EMP0679,EMP0008,Manufacturing_Director_Atlanta,124000,1,845,1,6,3,2,36,1,4,4,1,18399,7,1,21,4,2,36,6,23,9,14,130000,0.38,3
EMP0680,EMP0008,Research_Scientist_Denver,137000,2,476,1,1,4,1,62,3,2,5,2,13056,2,1,11,4,0,28,4,21,10,14,120000,0.05,3
EMP0681,EMP0008,Sales_Executive_Chicago,125000,1,105,2,4,3,5,94,2,2,7,1,23677,8,1,15,3,2,27,4,1,0,1,110000,0.41,3
EMP0682,EMP0008,Laboratory_Technician_Atlanta,90000,0,781,1,1,3,4,38,3,2,2,2,22041,9,1,14,4,2,3,1,3,2,3,75000,0.12,3
EMP0683,EMP0008,Sales_Executive_Seattle,132000,1,1020,2,8,3,3,39,4,3,7,2,20003,6,1,11,3,3,38,6,8,6,4,110000,0.66,3
EMP0684,EMP0008,Sales_Executive_Seattle,110000,1,337,2,28,2,6,72,2,2,7,0,16167,1,1,16,3,3,38,0,6,4,5,110000,0.5,2
EMP0685,EMP0008,Sales_Executive_NYC,121000,0,691,2,10,5,4,38,1,2,7,2,2203,3,1,12,3,2,17,2,13,2,6,110000,0.54,4
EMP0686,EMP0008,Data_Scientist_Miami,145000,1,1468,1,20,3,1,41,3,3,6,2,19962,4,1,22,3,3,33,6,24,14,8,170000,0.63,4
EMP0687,EMP0008,Data_Scientist_Austin,130000,2,1393,1,12,1,5,85,2,4,6,2,15281,3,1,13,3,1,22,6,5,4,5,170000,0.25,3
EMP0688,EMP0008,Data_Scientist_Chicago,190000,1,855,1,7,4,1,54,1,3,6,0,23870,5,1,21,3,1,32,0,17,14,6,170000,0.45,4
EMP0689,EMP0008,Manufacturing_Director_Austin,104000,1,797,1,4,4,1,70,2,4,4,1,5586,0,1,15,3,3,7,5,1,0,1,130000,0.0,3
EMP0690,EMP0008,Healthcare_Representative_NYC,75000,0,731,1,24,3,1,66,2,1,0,2,19295,9,1,20,4,0,27,0,2,2,1,85000,0.53,4
EMP0691,EMP0008,Sales_Representative_Denver,87000,1,1226,2,25,3,5,100,4,2,8,2,23652,4,1,12,4,2,12,0,9,3,9,70000,0.55,3
EMP0692,EMP0008,Healthcare_Representative_Austin,96000,0,1304,1,1,2,3,90,4,2,0,2,10754,2,1,20,4,2,18,1,1,0,0,85000,0.35,2
EMP0693,EMP0008,Research_Scientist_NYC,130000,1,359,1,6,4,5,95,2,2,5,0,19230,4,1,20,3,2,37,1,22,3,10,120000,0.59,3
EMP0694,EMP0008,Laboratory_Technician_Seattle,74000,1,378,1,13,5,2,66,2,1,2,2,10449,9,1,18,3,0,25,4,6,6,4,75000,0.27,2
EMP0695,EMP0008,Sales_Executive_NYC,115000,1,195,2,24,1,3,57,2,2,7,2,23453,3,1,22,3,1,38,3,3,1,1,110000,0.46,2
EMP0696,EMP0008,Laboratory_Technician_Miami,61000,1,1162,1,22,3,4,48,2,2,2,1,23912,3,1,18,3,0,8,0,5,2,3,75000,0.35,3
EMP0697,EMP0008,Healthcare_Representative_Miami,69000,1,672,1,6,3,1,97,1,2,0,1,23204,3,1,18,3,2,4,6,3,2,1,85000,0.11,3
EMP0698,EMP0008,Healthcare_Representative_Boston,69000,0,580,1,21,3,1,100,3,1,0,0,25727,5,1,19,3,0,15,6,14,14,2,85000,0.74,3
EMP0699,EMP0008,Sales_Executive_Atlanta,76000,1,1468,2,18,4,4,97,4,3,7,2,2204,2,1,11,3,1,37,4,30,3,3,110000,0.63,3
EMP0700,EMP0008,Sales_Representative_Seattle,70000,1,656,2,19,2,3,75,1,2,8,2,10118,5,1,11,4,0,12,6,1,1,1,70000,0.4,2
EMP0701,EMP0008,Sales_Representative_Miami,60000,1,189,2,7,3,4,39,2,2,8,2,9326,3,1,14,3,0,36,0,0,0,0,70000,0.39,4
EMP0702,EMP0008,Healthcare_Representative_Austin,115000,1,797,1,8,3,1,62,3,1,0,0,24671,4,1,19,3,2,38,5,28,14,14,85000,0.45,1
EMP0703,EMP0008,Manufacturing_Director_Chicago,151000,1,814,1,12,4,3,51,1,3,4,2,20827,0,1,21,3,0,22,1,3,0,1,130000,0.66,2
EMP0704,EMP0008,Software_Developer_NYC,114000,1,1455,1,15,2,1,45,3,3,7,1,22643,4,1,24,3,0,14,0,3,1,2,155000,0.42,4
EMP0705,EMP0008,Research_Scientist_Miami,111000,1,273,1,25,2,1,83,2,1,5,2,7539,4,1,22,3,1,11,5,5,0,4,120000,0.69,3
EMP0706,EMP0008,Sales_Representative_Miami,57000,1,1351,2,27,4,2,63,3,1,8,1,11778,6,1,23,3,3,35,6,21,6,7,70000,0.88,3
EMP0707,EMP0008,Research_Scientist_Seattle,101000,1,376,1,2,3,3,59,3,1,5,2,18753,9,1,19,4,0,35,4,30,3,8,120000,0.02,2
EMP0708,EMP0008,Business_Analyst_Austin,93000,1,975,1,16,4,1,58,3,2,2,1,22568,7,1,12,3,1,22,0,17,4,13,105000,0.56,3
EMP0709,EMP0008,Sales_Representative_Miami,57000,2,149,2,28,4,1,71,2,1,8,0,8333,7,1,23,3,2,18,4,10,0,0,70000,0.54,3
EMP0710,EMP0008,Software_Developer_Seattle,163000,1,1132,1,21,3,1,50,1,1,7,2,20980,8,1,18,3,1,23,6,10,6,10,155000,0.12,2
EMP0711,EMP0008,Research_Scientist_Boston,120000,0,1327,1,2,1,1,61,3,3,5,1,13938,8,1,15,3,1,3,4,2,1,1,120000,0.73,2
EMP0712,EMP0008,Healthcare_Representative_NYC,104000,1,849,1,10,4,5,78,3,1,0,2,3831,6,1,14,3,1,33,4,7,5,5,85000,0.56,3
EMP0713,EMP0008,Sales_Representative_Seattle,82000,2,902,2,9,4,1,97,3,2,8,2,10569,2,1,19,4,1,34,1,5,1,0,70000,0.87,3
EMP0714,EMP0008,Healthcare_Representative_Chicago,89000,1,234,1,5,4,4,67,3,2,0,1,7290,0,1,14,4,2,5,1,3,2,1,85000,0.65,3
EMP0715,EMP0008,Business_Analyst_Atlanta,90000,1,1393,1,13,2,5,77,3,2,2,1,9600,5,1,16,3,0,20,1,8,1,7,105000,0.79,4
EMP0716,EMP0008,Software_Developer_Austin,140000,2,1150,1,19,5,3,32,3,3,7,0,10005,8,1,22,3,0,20,2,13,12,4,155000,0.21,3
EMP0717,EMP0008,Research_Scientist_Miami,128000,2,589,1,7,5,1,75,2,3,5,1,12418,1,1,17,3,2,4,6,2,0,1,120000,0.47,2
EMP0718,EMP0008,Data_Scientist_Miami,162000,1,287,1,21,4,3,47,3,3,6,2,3378,6,1,24,3,0,8,0,8,0,3,170000,0.43,4
EMP0719,EMP0008,Business_Analyst_Miami,121000,2,1174,1,29,1,5,56,4,2,2,2,13057,6,1,12,3,2,21,4,12,1,7,105000,0.92,4
EMP0720,EMP0008,Laboratory_Technician_Atlanta,70000,2,950,1,1,4,4,80,3,2,2,0,3992,1,1,15,3,2,32,6,8,4,1,75000,0.39,3
EMP0721,EMP0008,Sales_Executive_Austin,113000,1,934,2,7,2,4,57,3,2,7,0,16881,4,1,16,3,0,15,2,7,6,7,110000,0.47,4
EMP0722,EMP0008,Sales_Executive_NYC,111000,1,143,2,25,4,2,80,3,2,7,1,5239,1,1,22,3,2,27,0,23,1,13,110000,0.54,4
EMP0723,EMP0008,Laboratory_Technician_Seattle,78000,2,155,1,13,2,3,71,4,1,2,0,7845,3,1,15,4,0,14,6,5,3,3,75000,0.57,3
EMP0724,EMP0008,Business_Analyst_NYC,103000,2,1419,1,29,2,1,97,4,3,2,2,3415,1,1,14,3,1,7,6,7,7,6,105000,0.44,3
EMP0725,EMP0008,Manufacturing_Director_Chicago,119000,1,354,1,2,2,2,32,3,3,4,1,20590,9,1,22,3,0,16,4,15,4,6,130000,0.65,2
EMP0726,EMP0008,Software_Developer_Miami,189000,2,1273,1,20,5,2,78,4,3,7,1,20204,9,1,23,3,1,38,5,25,5,6,155000,0.55,3
EMP0727,EMP0008,Manufacturing_Director_Austin,157000,1,400,1,11,3,1,94,4,3,4,2,8332,1,1,13,3,2,19,1,4,4,2,130000,0.22,3
EMP0728,EMP0008,Research_Scientist_Atlanta,113000,1,147,1,18,3,2,45,3,2,5,2,3094,7,1,13,3,0,36,5,30,1,6,120000,0.35,2
EMP0729,EMP0008,Laboratory_Technician_Denver,85000,2,135,1,27,4,1,30,4,2,2,2,5954,2,1,25,3,1,24,2,20,7,14,75000,0.61,1
EMP0730,EMP0008,Research_Scientist_Atlanta,126000,1,291,1,26,3,3,74,3,1,5,2,9192,0,1,19,3,1,23,5,17,4,6,120000,0.46,4
EMP0731,EMP0008,Research_Scientist_Chicago,142000,1,646,1,13,3,1,69,4,2,5,2,3423,0,1,24,4,1,21,1,18,10,14,120000,0.5,1
EMP0732,EMP0008,Business_Analyst_Atlanta,112000,2,892,1,17,2,1,54,4,3,2,2,2929,0,1,12,3,0,25,5,2,0,0,105000,0.33,3
EMP0733,EMP0008,Sales_Executive_Austin,135000,1,1292,2,15,4,4,36,3,2,7,2,10945,0,1,25,3,1,21,2,1,1,1,110000,0.56,3
EMP0734,EMP0008,Software_Developer_Miami,179000,1,380,1,12,1,5,92,3,2,7,2,3656,2,1,20,3,1,26,6,24,13,10,155000,0.07,3
EMP0735,EMP0008,Software_Developer_Atlanta,184000,0,371,1,11,3,5,55,2,2,7,0,19942,1,1,18,3,2,35,1,8,1,3,155000,0.58,3
EMP0736,EMP0008,Data_Scientist_NYC,115000,2,1471,1,11,2,3,74,3,2,6,1,4529,8,1,15,3,1,8,5,3,3,1,170000,0.73,4
EMP0737,EMP0008,Sales_Representative_Seattle,56000,1,208,2,8,3,4,43,3,1,8,2,17272,7,1,21,3,3,26,0,9,8,0,70000,0.6,1
EMP0738,EMP0008,Research_Scientist_Austin,146000,1,634,1,17,5,2,99,2,2,5,2,24598,9,1,18,3,1,38,6,17,5,1,120000,0.48,2
EMP0739,EMP0008,Business_Analyst_Chicago,128000,1,1272,1,25,3,5,93,3,3,2,1,5993,7,1,18,3,1,33,3,5,4,5,105000,0.73,2
EMP0740,EMP0008,Healthcare_Representative_NYC,107000,1,272,1,22,4,1,74,2,1,0,0,14983,5,1,11,3,1,1,3,1,0,1,85000,0.49,4
EMP0741,EMP0008,Sales_Executive_Atlanta,115000,1,1035,2,25,3,1,98,3,3,7,1,22522,9,1,19,3,1,5,0,4,1,0,110000,0.62,4
EMP0742,EMP0008,Research_Scientist_Seattle,145000,1,697,1,21,2,5,73,4,3,5,1,22721,1,1,21,3,0,3,5,1,1,1,120000,0.49,3
EMP0743,EMP0008,Manufacturing_Director_Seattle,144000,1,1078,1,7,3,6,53,1,4,4,1,4649,9,1,12,3,1,29,3,2,1,0,130000,0.53,3
EMP0744,EMP0008,Business_Analyst_Miami,100000,1,415,1,27,4,2,55,3,2,2,2,19531,5,1,21,3,0,10,1,9,9,6,105000,0.77,3
EMP0745,EMP0008,Laboratory_Technician_Denver,57000,1,1265,1,2,1,1,65,4,1,2,2,13321,5,1,15,3,3,18,3,0,0,0,75000,0.28,3
EMP0746,EMP0008,Healthcare_Representative_Chicago,68000,1,372,1,22,3,3,64,3,1,0,2,8469,8,1,25,4,3,19,2,5,5,1,85000,0.71,3
EMP0747,EMP0008,Sales_Executive_Austin,123000,1,803,2,13,2,4,81,4,2,7,2,9377,5,1,19,3,1,21,0,5,4,2,110000,0.41,2
EMP0748,EMP0008,Business_Analyst_Austin,110000,2,1102,1,17,3,2,71,1,3,2,2,24379,4,1,24,3,0,26,2,11,5,0,105000,0.0,3
EMP0749,EMP0008,Data_Scientist_Austin,198000,1,1291,1,8,3,1,76,2,3,6,0,11716,7,1,12,3,0,8,0,7,7,2,170000,0.76,2
EMP0750,EMP0008,Research_Scientist_Denver,128000,1,1174,1,4,2,2,70,1,3,5,1,6998,1,1,15,4,2,14,0,13,6,7,120000,0.58,3
EMP0751,EMP0008,Research_Scientist_Miami,112000,0,369,1,25,3,1,46,2,3,5,2,13507,6,1,13,4,3,34,4,30,3,11,120000,0.29,4
EMP0752,EMP0008,Healthcare_Representative_Atlanta,63000,2,1203,1,15,3,5,47,3,2,0,1,26368,4,1,19,3,1,21,3,18,13,12,85000,0.36,4
EMP0753,EMP0008,Sales_Representative_Boston,57000,1,780,2,1,2,5,35,1,2,8,1,9616,9,1,21,4,0,9,1,4,4,0,70000,0.89,2
EMP0754,EMP0008,Data_Scientist_Denver,193000,1,169,1,17,2,4,53,3,3,6,1,19127,8,1,20,3,1,5,5,1,0,1,170000,0.42,3
EMP0755,EMP0008,Manufacturing_Director_Chicago,125000,1,1155,1,24,4,5,66,2,3,4,2,7758,8,1,23,3,1,29,1,23,9,10,130000,0.19,4
EMP0756,EMP0008,Research_Scientist_Chicago,127000,1,116,1,29,2,1,63,3,1,5,2,17271,5,1,11,3,2,1,3,1,0,0,120000,0.69,3
EMP0757,EMP0008,Data_Scientist_Miami,131000,1,1385,1,9,3,2,34,2,4,6,0,24041,7,1,17,4,1,12,5,5,3,3,170000,0.34,2
EMP0758,EMP0008,Software_Developer_NYC,163000,1,540,1,7,3,5,57,4,3,7,2,8193,0,1,16,3,0,8,4,7,2,1,155000,0.83,4
EMP0759,EMP0008,Laboratory_Technician_Atlanta,95000,1,583,1,18,3,1,51,2,2,2,2,10106,9,1,24,4,0,7,4,6,6,2,75000,0.34,4
EMP0760,EMP0008,Sales_Executive_Atlanta,84000,1,905,2,10,2,1,72,2,3,7,2,18416,9,1,22,3,0,30,3,23,15,3,110000,0.26,3
EMP0761,EMP0008,Manufacturing_Director_Seattle,108000,2,1059,1,25,3,3,44,2,4,4,0,20388,8,1,14,3,0,12,5,7,1,2,130000,0.66,3
EMP0762,EMP0008,Data_Scientist_NYC,186000,1,177,1,29,1,5,92,3,4,6,2,19088,8,1,19,4,1,26,5,23,1,8,170000,0.56,2
EMP0763,EMP0008,Sales_Representative_Denver,58000,2,182,2,7,1,6,60,4,1,8,2,20897,5,1,12,3,0,35,6,12,0,12,70000,0.69,2
EMP0764,EMP0008,Laboratory_Technician_Austin,56000,2,1301,1,24,3,1,68,2,2,2,2,26175,8,1,14,3,2,10,0,10,9,2,75000,0.19,3
EMP0765,EMP0008,Manufacturing_Director_Austin,110000,0,409,1,24,2,1,45,4,4,4,1,26757,2,1,11,3,2,38,5,15,2,9,130000,0.62,2
EMP0766,EMP0008,Data_Scientist_Atlanta,151000,1,165,1,15,2,2,97,3,2,6,1,22507,3,1,11,3,0,9,3,2,0,0,170000,0.47,3
EMP0767,EMP0008,Business_Analyst_Seattle,116000,2,460,1,4,2,1,80,3,2,2,2,2380,9,1,21,3,0,30,4,20,9,12,105000,0.38,3
EMP0768,EMP0008,Research_Scientist_Seattle,144000,1,816,1,24,3,5,30,4,1,5,2,20734,9,1,16,3,1,38,3,6,5,6,120000,0.48,4
EMP0769,EMP0008,Data_Scientist_Chicago,202000,1,850,1,13,3,5,57,4,3,6,2,26429,2,1,11,3,1,8,0,2,1,0,170000,0.32,3
EMP0770,EMP0008,Sales_Representative_NYC,70000,1,1368,2,2,3,4,40,3,1,8,1,6353,2,1,24,3,1,36,0,15,8,0,70000,0.6,3
EMP0771,EMP0008,Sales_Executive_NYC,133000,1,930,2,16,3,5,87,3,3,7,2,14247,7,1,20,3,3,1,2,0,0,0,110000,0.5,3
EMP0772,EMP0008,Research_Scientist_Chicago,103000,1,326,1,2,3,5,95,2,1,5,0,26233,6,1,19,3,1,7,2,2,1,1,120000,0.61,3
EMP0773,EMP0008,Data_Scientist_Miami,130000,1,403,1,19,1,5,73,3,3,6,0,18752,0,1,17,3,0,34,3,1,0,0,170000,0.63,3
EMP0774,EMP0008,Sales_Representative_Austin,91000,1,508,2,26,3,1,55,1,2,8,1,19516,8,1,21,3,1,19,3,11,8,4,70000,0.2,3
EMP0775,EMP0008,Manufacturing_Director_Seattle,109000,2,1343,1,13,2,5,86,4,4,4,2,16407,2,1,12,3,0,36,1,0,0,0,130000,0.9,4
EMP0776,EMP0008,Manufacturing_Director_Seattle,97000,1,776,1,21,3,5,44,1,4,4,2,6167,4,1,11,3,1,18,4,12,6,6,130000,0.5,2
EMP0777,EMP0008,Business_Analyst_Austin,125000,2,234,1,11,4,1,94,1,3,2,2,21687,7,1,25,4,2,37,4,24,8,9,105000,0.67,4
EMP0778,EMP0009,Laboratory_Technician_Austin,64000,2,882,1,20,3,1,82,4,1,2,0,17985,4,1,11,3,1,38,1,14,10,1,75000,0.5,2
EMP0779,EMP0009,Research_Scientist_Denver,116000,1,333,1,20,3,1,63,2,2,5,2,23731,2,1,11,3,0,14,3,11,11,8,120000,0.36,4
EMP0780,EMP0009,Business_Analyst_NYC,84000,1,1452,1,21,2,5,99,4,2,2,1,24518,9,1,20,3,1,27,6,1,0,0,105000,0.24,3
EMP0781,EMP0009,Research_Scientist_Austin,91000,2,917,1,29,3,3,50,3,2,5,2,13761,8,1,19,3,0,29,3,0,0,0,120000,0.67,4
EMP0782,EMP0009,Sales_Representative_Miami,89000,1,195,2,14,3,4,41,4,1,8,2,14554,9,1,12,3,1,35,6,5,0,0,70000,0.11,3
EMP0783,EMP0009,Data_Scientist_NYC,161000,1,1133,1,5,3,5,91,3,2,6,1,21389,5,1,14,3,0,32,6,21,8,12,170000,0.67,2
EMP0784,EMP0009,Healthcare_Representative_Austin,80000,1,1480,1,29,4,3,58,2,2,0,1,17175,9,1,23,4,1,3,5,3,1,1,85000,0.78,3
EMP0785,EMP0009,Sales_Executive_Seattle,137000,1,642,2,20,3,2,95,2,2,7,1,7105,8,1,16,3,0,27,2,22,9,13,110000,0.33,3
EMP0786,EMP0009,Laboratory_Technician_Atlanta,67000,2,554,1,9,3,3,94,2,1,2,2,6598,4,1,17,3,3,35,6,4,0,4,75000,0.36,3
EMP0787,EMP0009,Data_Scientist_Atlanta,117000,1,608,1,12,4,6,50,4,2,6,2,5631,3,1,14,3,1,5,0,0,0,0,170000,0.59,3
EMP0788,EMP0009,Laboratory_Technician_Seattle,96000,1,144,1,6,3,6,68,3,2,2,0,5284,6,1,16,3,2,21,5,17,3,6,75000,0.9,3
EMP0789,EMP0009,Software_Developer_Atlanta,133000,1,1202,1,19,4,4,99,3,3,7,0,15224,7,1,24,3,0,5,0,3,3,0,155000,0.52,3
EMP0790,EMP0009,Healthcare_Representative_Austin,103000,1,871,1,9,3,4,98,3,1,0,2,21157,6,1,22,3,1,21,4,19,5,14,85000,0.39,3
EMP0791,EMP0009,Sales_Executive_Austin,98000,1,1491,2,6,1,4,91,4,2,7,2,14594,0,1,16,3,1,38,3,8,5,0,110000,0.73,3
EMP0792,EMP0009,Software_Developer_Chicago,174000,1,609,1,14,5,4,42,3,2,7,1,21738,0,1,17,3,0,35,4,24,12,3,155000,0.69,3
EMP0793,EMP0009,Sales_Executive_NYC,96000,1,661,2,26,5,5,85,3,3,7,0,16374,4,1,13,3,2,38,2,8,2,0,110000,0.44,3
EMP0794,EMP0009,Sales_Representative_Miami,82000,1,731,2,25,3,2,94,4,1,8,1,10040,5,1,15,3,2,22,6,17,0,9,70000,0.71,2
EMP0795,EMP0009,Research_Scientist_Atlanta,109000,1,209,1,1,4,4,50,4,1,5,0,11731,2,1,23,3,1,19,3,1,0,1,120000,0.3,3
EMP0796,EMP0009,Manufacturing_Director_Boston,123000,0,261,1,6,3,6,41,3,4,4,2,19037,6,1,11,3,3,21,4,19,2,6,130000,0.28,1
EMP0797,EMP0009,Manufacturing_Director_Atlanta,129000,1,833,1,15,5,5,64,3,4,4,2,7471,6,1,12,3,0,32,1,17,4,3,130000,0.6,2
EMP0798,EMP0009,Business_Analyst_Boston,91000,1,1305,1,24,3,5,36,3,3,2,2,22919,2,1,16,4,3,31,1,10,3,6,105000,0.4,3
EMP0799,EMP0009,Data_Scientist_Chicago,160000,1,1436,1,12,3,3,48,4,2,6,0,8436,2,1,25,3,1,17,6,11,4,0,170000,1.0,3
EMP0800,EMP0009,Manufacturing_Director_Austin,127000,1,1421,1,21,4,1,51,1,4,4,2,4478,7,1,16,3,1,26,0,24,6,3,130000,0.6,4
EMP0801,EMP0009,Data_Scientist_Atlanta,202000,1,570,1,11,4,3,48,2,2,6,1,9614,4,1,11,3,3,3,5,2,1,2,170000,0.46,3
EMP0802,EMP0009,Data_Scientist_Austin,179000,1,237,1,27,3,6,65,2,4,6,2,10667,4,1,17,3,1,26,6,14,7,8,170000,0.46,3
EMP0803,EMP0009,Sales_Representative_Austin,70000,2,1471,2,11,2,4,48,3,2,8,2,26189,6,1,23,3,1,14,4,7,1,0,70000,0.3,3
EMP0804,EMP0009,Research_Scientist_Seattle,106000,1,661,1,27,3,1,78,2,1,5,2,21696,8,1,22,4,1,21,1,15,4,13,120000,0.25,3
EMP0805,EMP0009,Laboratory_Technician_Chicago,82000,2,1423,1,22,3,1,50,4,1,2,2,19037,8,1,25,3,1,11,1,8,3,3,75000,0.41,2
EMP0806,EMP0009,Data_Scientist_Seattle,188000,2,133,1,3,4,2,85,3,2,6,2,18737,9,1,21,4,3,1,5,0,0,0,170000,0.46,3
EMP0807,EMP0009,Healthcare_Representative_Austin,61000,1,581,1,29,3,5,61,3,1,0,2,26837,0,1,23,3,1,6,6,6,2,1,85000,0.23,3
EMP0808,EMP0009,Business_Analyst_NYC,89000,1,1485,1,26,2,1,32,3,3,2,2,2208,5,1,24,3,3,20,5,13,13,9,105000,0.78,3
EMP0809,EMP0009,Manufacturing_Director_Austin,118000,0,1425,1,13,5,1,41,3,3,4,2,2145,7,1,19,3,0,3,6,3,3,3,130000,0.41,4
EMP0810,EMP0009,Sales_Executive_Miami,78000,1,514,2,10,3,3,81,2,3,7,2,19394,3,1,19,3,1,1,5,1,0,1,110000,0.55,3
EMP0811,EMP0009,Manufacturing_Director_Miami,150000,1,258,1,19,3,2,60,2,3,4,0,25082,5,1,18,3,1,5,4,2,0,1,130000,0.58,3
EMP0812,EMP0009,Research_Scientist_Atlanta,86000,1,385,1,3,4,2,95,2,1,5,1,17066,4,1,22,3,1,6,3,4,0,4,120000,0.28,3
EMP0813,EMP0009,Research_Scientist_Austin,92000,2,992,1,9,2,1,91,2,3,5,0,3843,4,1,22,3,0,36,1,4,2,0,120000,0.27,2
EMP0814,EMP0009,Business_Analyst_Denver,117000,1,1135,1,5,1,3,46,4,3,2,1,2095,9,1,11,4,0,24,5,15,1,5,105000,0.31,3
EMP0815,EMP0009,Sales_Representative_Atlanta,62000,2,463,2,17,2,4,71,4,2,8,0,5009,7,1,19,3,3,4,4,3,1,1,70000,0.58,2
EMP0816,EMP0009,Sales_Executive_Miami,92000,2,1210,2,26,4,1,38,1,3,7,2,23114,0,1,12,3,0,9,0,6,0,3,110000,0.34,3
EMP0817,EMP0009,Manufacturing_Director_Austin,164000,1,565,1,27,4,2,47,2,3,4,1,16190,9,1,16,3,0,6,3,2,0,1,130000,0.9,3
EMP0818,EMP0009,Data_Scientist_Boston,166000,2,1168,1,15,3,3,57,4,3,6,1,21596,4,1,15,4,2,21,3,9,3,2,170000,0.72,4
EMP0819,EMP0009,Data_Scientist_NYC,203000,2,244,1,2,2,1,75,3,4,6,2,9361,2,1,12,3,0,13,6,12,4,12,170000,0.35,3
EMP0820,EMP0009,Sales_Representative_Miami,61000,1,930,2,28,3,4,34,3,2,8,1,20049,3,1,22,4,2,16,4,10,2,6,70000,0.46,3
EMP0821,EMP0009,Business_Analyst_Boston,133000,0,784,1,2,3,2,65,3,3,2,1,22406,5,1,16,3,3,21,1,7,6,4,105000,0.4,2
EMP0822,EMP0009,Research_Scientist_Seattle,127000,2,319,1,2,3,4,33,3,3,5,0,9747,1,1,12,4,1,35,4,29,10,14,120000,0.57,4
EMP0823,EMP0009,Data_Scientist_Seattle,128000,1,148,1,13,4,2,59,2,3,6,2,4818,2,1,11,4,1,19,1,14,10,6,170000,0.82,3
EMP0824,EMP0009,Sales_Representative_Denver,87000,2,203,2,3,3,2,53,4,2,8,2,23546,9,1,15,3,2,4,2,0,0,0,70000,0.61,1
EMP0825,EMP0009,Sales_Executive_Seattle,142000,1,824,2,23,4,4,33,4,2,7,0,14961,4,1,21,3,3,32,6,3,3,1,110000,0.64,3
EMP0826,EMP0009,Laboratory_Technician_Austin,55000,1,1137,1,20,4,5,38,1,2,2,2,5167,3,1,21,3,1,23,1,4,0,1,75000,0.3,4
EMP0827,EMP0009,Sales_Representative_Denver,82000,1,168,2,2,3,4,31,3,2,8,2,20034,0,1,12,3,1,16,3,11,10,9,70000,0.46,3
EMP0828,EMP0009,Laboratory_Technician_Miami,78000,1,867,1,28,2,1,92,3,1,2,1,2357,3,1,13,3,2,9,0,3,1,2,75000,0.56,3
EMP0829,EMP0009,Healthcare_Representative_Denver,74000,1,1385,1,6,4,3,49,2,1,0,1,5215,1,1,11,3,0,26,0,5,2,0,85000,0.34,3
EMP0830,EMP0009,Healthcare_Representative_Seattle,80000,0,338,1,3,3,2,47,3,1,0,1,24321,5,1,25,4,0,1,4,1,1,0,85000,0.54,3
EMP0831,EMP0009,Business_Analyst_Miami,96000,2,738,1,6,3,1,60,3,2,2,2,24842,2,1,18,3,1,37,0,27,5,1,105000,0.67,3
EMP0832,EMP0009,Manufacturing_Director_Seattle,144000,0,805,1,27,2,5,100,1,3,4,1,7607,1,1,21,3,1,9,1,0,0,0,130000,0.82,2
